"typeLabel","placeName","choCount"
"platinadrukken","Qom","8"
"foto's","Dilizhan","8"
"afgietsels","Jawa Timur (provincie)","8"
"beelden","Denpasar (stadsgemeente)","8"
"schilderingen","Badung (regentschap)","8"
"kleurendia's","Denpasar (stadsgemeente)","8"
"tekeningen","Denpasar (stadsgemeente)","8"
"schilderingen","Karang Asem (regentschap)","8"
"beelden","Cambodja","8"
"lichtdrukken","Sumatera Utara (provincie)","8"
"beelden","Sulawesi Selatan (provincie)","8"
"voorouderbeelden","Biwar Sor","8"
"gelatineplaatnegatieven","Baliem-vallei","8"
"gelatinenegatieven op acetaat","Sorong (stadsgemeente)","8"
"foto's","Kai Kecil (eiland)","8"
"ontwikkelgelatinezilverdrukken","Larantuka","8"
"foto's","Kai Besar (eiland)","8"
"foto's","Agra","8"
"gelatinenegatieven op acetaat","Tampaksiring","8"
"ontwikkelgelatinezilverdrukken","Zanskar (gebergte)","8"
"albuminedrukken","Singkawang (stadsgemeente)","8"
"gelatinenegatieven op acetaat","Megamendung","8"
"foto's","Embaluh (rivier)","8"
"aquarellen","Sumenep (regentschap)","8"
"daglichtcollodiumzilverdrukken","Belawan","8"
"ontwikkelgelatinezilverdrukken","Purukcahu","8"
"gelatinenegatieven op acetaat","Biak Numfor (regentschap)","8"
"ontwikkelgelatinezilverdrukken","An Najaf","8"
"cartes-de-visite (fotografische kaarten)","Yogyakarta (stadsgemeente)","8"
"pentekeningen","Magelang (regentschap)","8"
"daglichtcollodiumzilverdrukken","Sukabumi (regentschap)","8"
"negatieven","Pekalongan (regentschap)","8"
"plaquettes (beeldmateriaal)","Mojokerto (regentschap)","8"
"gelatinenegatieven op acetaat","Salatiga (stadsgemeente)","8"
"heliogravures","Jakarta","8"
"ontwikkelgelatinezilverdrukken","Madurai","8"
"godenbeelden","Chennai","8"
"voorstellingen (beeldmateriaal)","Jakarta","8"
"foto's","Cambodja","8"
"daglichtgelatinezilverdrukken","Goa (deelstaat)","8"
"platinadrukken","Turkije","8"
"foto's","Arabisch Schiereiland","8"
"foto's","Zhangjiakou","8"
"foto's","Qufu","8"
"foto's","Afghanistan","8"
"beelden","Tianlongshan (grotten)","8"
"fotogravures","Indonesië","8"
"lichtdrukken","Tongking","8"
"poppen (figuurvoorstellingen)","Jerusalem -Israël","8"
"kleurendia's","Jawa Timur (provincie)","8"
"voorouderbeelden","Jawa","8"
"beelden","Jawa Barat (provincie)","8"
"diapositieven","Bali","8"
"daglichtgelatinezilverdrukken","Gianyar (regentschap)","8"
"gelatine zilverdrukken","Japan","8"
"plattegronden (gebouwen)","Japan","8"
"foto's","Shiga","8"
"voorouderbeelden","Sumatera Utara (provincie)","8"
"negatieven","Jambi (provincie)","8"
"negatieven","Riau (provincie)","8"
"cyanotypieën","Sumatera","8"
"daglichtgelatinezilverdrukken","Sulawesi Selatan (provincie)","8"
"negatieven","Lombok (eiland)","8"
"kalligrafie","Jedda","8"
"gelatineplaatnegatieven","Nusakambangan (eiland)","8"
"ontwikkelgelatinezilverdrukken","Al Qatn","8"
"gelatinenegatieven op nitraat","Nusakambangan (eiland)","8"
"pentekeningen","Merauke (regentschap)","8"
"beeldengroepen","Amanamkai","8"
"groepsportretten","Awer (Halmahera)","8"
"voorouderbeelden","Moa (eiland)","8"
"daglichtgelatinezilverdrukken","Nias Barat (regentschap)","8"
"beelden","Pagai Utara (eiland)","8"
"fotomechanische afdrukken","Bukittinggi (stadsgemeente)","8"
"gelatinenegatieven op acetaat","Malang (stadsgemeente)","8"
"schilderingen","Sanur","8"
"beelden","Sebatu","8"
"daglichtcollodiumzilverdrukken","Tengger-gebergte","8"
"daglichtgelatinezilverdrukken","Singosari","8"
"volksprenten","Korea","8"
"prenten","Karbala","8"
"wandversieringen (beeldmateriaal)","Afghanistan","8"
"daglichtgelatinezilverdrukken","Solok (regentschap)","8"
"diapositieven","Gayo-hoogvlakte","8"
"schilderingen","Semarang (regentschap)","8"
"ontwikkelgelatinezilverdrukken","Rembang (regentschap)","8"
"foto's","Merbabu (berg)","8"
"krijttekeningen","Mendut","8"
"daglichtgelatinezilverdrukken","Padalarang","8"
"afgietsels","Borobudur","8"
"foto's","Kawah Ijen (meer)","8"
"daglichtgelatinezilverdrukken","Teluk Dalam","8"
"voorouderbeelden","Ayam","8"
"foto's","Manokwari (plaats)","8"
"gelatineplaatnegatieven","Tapanuli Selatan (regentschap)","8"
"daglichtgelatinezilverdrukken","Manado (stadsgemeente)","8"
"pentekeningen","Jakarta","8"
"fotomechanische afdrukken","Bogor (stadsgemeente)","8"
"gelatineplaatnegatieven","Sempidi","8"
"foto's","Narmada","8"
"ontwikkelgelatinezilverdrukken","Anyer Lor","8"
"positieven (beeldmateriaal)","Donggala (regentschap)","8"
"klederdrachtpoppen","Syrië","8"
"foto's","Pulau Pinang (deelstaat)","8"
"foto's","Yerevan","8"
"platinadrukken","Dilizhan","8"
"zwart-wit negatieven","Deli Serdang (regentschap)","8"
"gelatinenegatieven op acetaat","Bima (regentschap)","8"
"gelatinenegatieven op nitraat","Malang (regentschap)","8"
"schaalmodellen","Pasuruan (regentschap)","8"
"voorouderbeelden","Ambon (eiland)","8"
"positieven (beeldmateriaal)","Siak","8"
"lichtdrukken","Tegal (regentschap)","8"
"gelatinenegatieven op nitraat","Khardung La","8"
"achterglasschilderingen","Istanbul","8"
"stereofoto's","Palopo (stadsgemeente)","8"
"daglichtgelatinezilverdrukken","Wonokitri","8"
"attributen","Merauke (plaats)","8"
"bisjpalen","Atsy","8"
"lantaarnplaatjes","Jatinegara","8"
"gelatinenegatieven op acetaat","Namlea","8"
"beelden","Daweloor (eiland)","8"
"gelatinenegatieven op nitraat","Kamakura","8"
"gelatinenegatieven op acetaat","Piru","8"
"gelatineplaatnegatieven","Garut (regentschap)","8"
"ontwikkelgelatinezilverdrukken","Mojokerto (regentschap)","8"
"ontwikkelgelatinezilverdrukken","Bengkalis (regentschap)","8"
"negatieven","Buru (eiland)","8"
"gelatinenegatieven op nitraat","Cakranegara","8"
"ontwikkelgelatinezilverdrukken","Balanipa","8"
"beelden","Dieng (plateau)","8"
"devotiebeelden","Gujarat (deelstaat)","8"
"kleurendia's","Oman","8"
"cartes-de-visite (fotografische kaarten)","Arabisch Schiereiland","8"
"beelden","Flores (eiland)","8"
"kleurendia's","Tabriz","8"
"gelatinenegatieven op nitraat","Sumba (eiland)","8"
"ontwikkelgelatinezilverdrukken","Zuidelijk Vietnam","8"
"foto's","New Delhi","8"
"foto's","Krueng Aceh (rivier)","8"
"daglichtgelatinezilverdrukken","Maoke-gebergte","8"
"tekeningen","Agam (regentschap)","8"
"negatieven","Pasuruan (regentschap)","8"
"fotomechanische afdrukken","Garut (regentschap)","8"
"tekeningen","Prambanan","8"
"daglichtgelatinezilverdrukken","Ungaran","8"
"foto's","Lembang","8"
"daglichtgelatinezilverdrukken","Purwokerto","8"
"daglichtgelatinezilverdrukken","Kwatisore","8"
"tekeningen","Merauke (regentschap)","8"
"gelatinenegatieven op acetaat","Siau (eiland)","8"
"ontwikkelgelatinezilverdrukken","Ende (eiland)","8"
"ontwikkelgelatinezilverdrukken","Kudus (regentschap)","8"
"gelatinenegatieven op nitraat","Kintamani","8"
"prenten","Malabar","8"
"gelatinenegatieven op nitraat","Batubulan","8"
"foto's","Sangsit","8"
"foto's","Papandayan (berg)","8"
"daglichtcollodiumzilverdrukken","Nias (eiland)","8"
"ontwikkelgelatinezilverdrukken","Belu (regentschap)","8"
"lichtdrukken","Kotagadang","8"
"gelatinenegatieven op nitraat","Flores Timur (regentschap)","8"
"ontwikkelgelatinezilverdrukken","Zuid-Azië","8"
"foto's","Tabriz","8"
"gelatinenegatieven op nitraat","New Delhi","8"
"gelatinenegatieven op nitraat","Tapanuli Utara (regentschap)","8"
"stereofoto's","Malang (regentschap)","8"
"negatieven","Rembang (regentschap)","8"
"albuminedrukken","Singosari","8"
"gelatinenegatieven op nitraat","Banyuwangi","8"
"gelatinenegatieven op nitraat","Limpung","8"
"ontwikkelgelatinezilverdrukken","Subah","8"
"heiligenbeelden","Priangan","8"
"gelatinenegatieven op acetaat","Wadi Himam","8"
"ontwikkelgelatinezilverdrukken","Pangkalanbun","8"
"ontwikkelgelatinezilverdrukken","Bromo (berg)","8"
"kleurendia's","Sawangan","8"
"fotomechanische afdrukken","Sawahlunto / Sijunjung (regentschap)","8"
"kleurendia's","Kudus (regentschap)","8"
"gelatinenegatieven op nitraat","Ternate (eiland)","8"
"potloodtekeningen","Karanganyar (regentschap)","8"
"olieverfschilderingen","Bogor (stadsgemeente)","8"
"ontwikkelgelatinezilverdrukken","Sanur","8"
"gravures","Jakarta","8"
"gelatinenegatieven op nitraat","Kharbu","8"
"foto's","Kerteg","8"
"afweerbeelden","Nias (eiland)","8"
"positieven (beeldmateriaal)","Besuki","8"
"albuminedrukken (goudgetoond)","Kotagadang","8"
"foto's","Azië","8"
"prenten","Miyagi","8"
"beelden","Zuidwester-eilanden","8"
"afgietsels","Zuid- en Zuidoost-Azië","8"
"foto's","Ahvaz","8"
"korwars","Berau-golf","8"
"collodiumnegatieven","Rembang (regentschap)","8"
"kleurendia's","Semarang (regentschap)","8"
"ontwikkelgelatinezilverdrukken","Lela","8"
"ontwikkelgelatinezilverdrukken","Telukbayur","8"
"godenbeelden","Borobudur","8"
"gelatinenegatieven op nitraat","Wadi Hajarayn","8"
"gelatinenegatieven op nitraat","Segara Anakan-baai","8"
"voorouderbeelden","Ocenep","8"
"gelatinenegatieven op nitraat","Tombe","8"
"kleurendia's","Owus","8"
"ontwikkelgelatinezilverdrukken","Riangkemie","8"
"daglichtgelatinezilverdrukken","Hilismactanao","8"
"ontwikkelgelatinezilverdrukken","Salawati (eiland)","8"
"obans (prenten)","Yokohama","8"
"schilderingen","Desa Kamasan","8"
"gelatinenegatieven op acetaat","Karawang (regentschap)","8"
"gelatinenegatieven op nitraat","Kepulauan Seribu","8"
"voorstellingen (beeldmateriaal)","Panjal","8"
"foto's","Parakan","8"
"negatieven","Samosir (eiland)","8"
"gelatinenegatieven op acetaat","India","8"
"beelden","Korea","8"
"beelden","Mindanao","8"
"foto's","Nicobar-eilanden","8"
"positieven (beeldmateriaal)","Singapore","8"
"beelden","Zuidoost-Azië: Insulair","8"
"chuban","Fuji-san","8"
"lichtdrukken","Sawahlunto (stadsgemeente)","8"
"albuminedrukken (goudgetoond)","Deli Serdang (regentschap)","8"
"collodiumnegatieven","Pasuruan (regentschap)","8"
"cartes-de-visite (fotografische kaarten)","Magelang (regentschap)","8"
"gelatineplaatnegatieven","Banjarnegara (regentschap)","8"
"gelatinenegatieven op acetaat","Pariangan","8"
"diapositieven","Borobudur","8"
"gelatinenegatieven op acetaat","Kwar Sayban","8"
"gelatinenegatieven op acetaat","Merauke (regentschap)","8"
"voorouderbeelden","Sor (rivier)","8"
"godenbeelden","Lakor (eiland)","8"
"nishiki-e","Yokohama","8"
"voorouderbeelden","Pantai Kasuari ","8"
"korwars","Wendesi","8"
"diapositieven","Blangkejeren","8"
"ontwikkelgelatinezilverdrukken","Lembata (eiland)","8"
"albuminedrukken (goudgetoond)","Singkarak-meer","8"
"cartes-de-visite (fotografische kaarten)","Manado (stadsgemeente)","8"
"ontwerptekeningen","Jepara (regentschap)","8"
"houtsnijwerk","Balikpapan (stadsgemeente)","8"
"beelden","Kintamani","8"
"cartes-de-visite (fotografische kaarten)","Payakumbuh (stadsgemeente)","8"
"kleurendia's","Bosporus (straat)","8"
"gelatineplaatnegatieven","Belu (regentschap)","8"
"godenbeelden","Singosari","8"
"ontwikkelgelatinezilverdrukken","Singaparna","8"
"beelden","Gujarat (deelstaat)","8"
"foto's","Fars (provincie)","8"
"negatieven","Sumbawa (eiland)","8"
"kleurendia's","Karo (regentschap)","8"
"gelatineplaatnegatieven","Tapanuli Utara (regentschap)","8"
"schaalmodellen","Padang-Pariaman (regentschap)","8"
"gelatinenegatieven op nitraat","Lombok Timur (regentschap)","8"
"tekeningen","Ambon (eiland)","8"
"kleurendia's","Magelang (regentschap)","8"
"gelatinenegatieven op acetaat","Dieng (plateau)","8"
"gelatineplaatnegatieven","Tigares","8"
"ontwikkelgelatinezilverdrukken","Muarateweh","8"
"gelatineplaatnegatieven","Merauke (rivier)","8"
"voorouderbeelden","Sentani-meer","8"
"positieven (beeldmateriaal)","Sabang","8"
"foto's","Bulukumba (regentschap)","8"
"proeflappen","Pekalongan (regentschap)","8"
"gelatineplaatnegatieven","Sawan","8"
"beeldsnijwerken","Mas","8"
"schedelkorwars","Cenderawasih-baai","8"
"aquarellen","Sumedang (regentschap)","8"
"ontwikkelgelatinezilverdrukken","Sukawati","8"
"daglichtgelatinezilverdrukken","Sumedang (regentschap)","8"
"gelatinenegatieven op nitraat","Dras","8"
"gelatineplaatnegatieven","Buahan (Tabanan)","8"
"cartes-de-visite (fotografische kaarten)","Singkawang (stadsgemeente)","8"
"foto's","Tembarak","8"
"ontwikkelgelatinezilverdrukken","Panarukan","8"
"gelatinenegatieven op nitraat","Buton (eiland)","8"
"collodiumnegatieven","Singosari","8"
"daglichtgelatinezilverdrukken","Berastagi","8"
"albuminedrukken (goudgetoond)","Sungai Puar","8"
"gelatineplaatnegatieven","Tana Toraja (regentschap)","8"
"ontwerptekeningen","Turkije","8"
"gelatine zilverdrukken","Yangon","8"
"lichtdrukken","Angkor","8"
"tekeningen","Zuid- en Zuidoost-Azië","8"
"negatieven","Deli Serdang (regentschap)","8"
"albuminedrukken","Pasuruan (regentschap)","8"
"albuminedrukken (goudgetoond)","Semarang (regentschap)","8"
"negatieven","Kotagadang","6"
"daglichtcollodiumzilverdrukken","Subang","6"
"gelatinenegatieven op nitraat","Popoh","6"
"korwars","Biak Numfor (regentschap)","6"
"daglichtcollodiumzilverdrukken","Hiliganowo","6"
"paalbeelden","Yamdena (eiland)","6"
"daglichtgelatinezilverdrukken","Sageisara","6"
"ontwikkelgelatinezilverdrukken","Ai (eiland)","6"
"ontwikkelgelatinezilverdrukken","Reo","6"
"voorouderbeelden","Kisar (eiland)","6"
"gelatinenegatieven op acetaat","Kandar","6"
"afweerbeelden","Mimika (regentschap)","6"
"foto's","Gresik (regentschap)","6"
"ontwikkelgelatinezilverdrukken","Rubia (eiland)","6"
"ontwikkelgelatinezilverdrukken","Oostelijk Flores","6"
"voorouderbeelden","Toba-meer","6"
"foto's","Samalanga","6"
"positieven (beeldmateriaal)","Meureudu","6"
"foto's","Mojokerto (stadsgemeente)","6"
"gelatineplaatnegatieven","Pekalongan (regentschap)","6"
"foto's","Sigli","6"
"godenbeelden","Malang (stadsgemeente)","6"
"daglichtgelatinezilverdrukken","Merapi (berg)","6"
"pentekeningen","Sanur","6"
"houtsnijwerk","Mas","6"
"gelatineplaatnegatieven","Banjarangkan","6"
"albuminedrukken","Pati","6"
"foto's","Gunung Tabur","6"
"beelden","Samosir (eiland)","6"
"borduurwerk","Sikka (regentschap)","6"
"ontwikkelgelatinezilverdrukken","Kupang (regentschap)","6"
"potloodtekeningen","Prambanan tempelcomplex","6"
"kleurendia's","Lumbung","6"
"gelatineplaatnegatieven","Sungai Puar","6"
"positieven (beeldmateriaal)","Limboto","6"
"gelatinenegatieven op acetaat","Matur","6"
"tekeningen","Buton (eiland)","6"
"houtsneden","Kerala (deelstaat)","6"
"schilderingen","Odisha (deelstaat)","6"
"gelatinenegatieven op nitraat","Saudi-Arabië","6"
"klederdrachtpoppen","Singapore","6"
"gelatinenegatieven op nitraat","Lampung (provincie)","6"
"schilderingen","Yangon","6"
"beelden","Sawankhalok","6"
"kleurendia's","Tadmur","6"
"foto's","Kazerun","6"
"voorouderbeelden","Zuidoost-Kalimantan","6"
"ontwikkelgelatinezilverdrukken","Padang-Pariaman (regentschap)","6"
"gelatinenegatieven op nitraat","Kepulauan Mentawai (regentschap)","6"
"stereofoto's","Pasuruan (regentschap)","6"
"gelatineplaatnegatieven","Banda-eilanden","6"
"gelatinenegatieven op nitraat","Magelang (regentschap)","6"
"houtsnijwerk","Kalimantan","6"
"godenbeelden","Kalimantan Barat (provincie)","6"
"gelatine zilverdrukken","Jawa Timur (provincie)","6"
"figuren (voorstellingen)","Jawa Timur (provincie)","6"
"koppen (figuurvoorstellingen)","Jawa","6"
"etsen (prenten)","Jawa","6"
"gelatinenegatieven op nitraat","DKI Jakarta (provincie)","6"
"achterglasschilderingen","Jawa Barat (provincie)","6"
"foto's","Luzon","6"
"gelatinenegatieven op acetaat","Gianyar (regentschap)","6"
"positieven (beeldmateriaal)","Sri Lanka","6"
"verteldoeken","Rajasthan (deelstaat)","6"
"beelden","West Bengal (deelstaat)","6"
"foto's","Hyôgo","6"
"foto's","Okayama","6"
"albuminedrukken (goudgetoond)","Sumatera Utara (provincie)","6"
"wandversieringen (beeldmateriaal)","China","6"
"beeldengroepen","China","6"
"symbolen","China","6"
"albuminedrukken","Aceh (provincie)","6"
"platinadrukken","Aceh (provincie)","6"
"stereofoto's","Sulawesi Selatan (provincie)","6"
"cartes-de-visite (fotografische kaarten)","Nias Selatan (regentschap)","6"
"stereofoto's","Malili","6"
"voorouderbeelden","Wandamen-baai","6"
"stereofoto's","Leboni","6"
"landschapsprenten","Tokyo","6"
"voorouderbeelden","Sawa-Erma","6"
"gelatineplaatnegatieven","Fakfak","6"
"reconstructietekeningen","Lumbung","6"
"beelden","Makassar","6"
"ontwikkelgelatinezilverdrukken","Limboto","6"
"cartes-de-visite (fotografische kaarten)","Blora","6"
"reliëfs","Angkor Wat","6"
"miniaturen (schilderingen)","Mekka","6"
"godenbeelden","Bagelen","6"
"ontwikkelgelatinezilverdrukken","Telaga","6"
"daglichtgelatinezilverdrukken","Parapat","6"
"gelatineplaatnegatieven","Cisurupan","6"
"gelatinenegatieven op nitraat","Tanimbar-eilanden","6"
"gelatinenegatieven op nitraat","Yamdena (eiland)","6"
"negatieven","Minahasa (oud regentschap)","6"
"daglichtgelatinezilverdrukken","Luwu (gebied)","6"
"gelatinenegatieven op nitraat","Mamuju (regentschap)","6"
"daglichtgelatinezilverdrukken","Maninjau-meer","6"
"gelatineplaatnegatieven","Sleman (regentschap)","6"
"diapositieven","Malang (stadsgemeente)","6"
"cartes-de-visite (fotografische kaarten)","Probolinggo (regentschap)","6"
"daglichtgelatinezilverdrukken","Muaratembesi","6"
"cartes-de-visite (fotografische kaarten)","Ambon (stad)","6"
"religieus beeldmateriaal","Madiun (regentschap)","6"
"lantaarnplaatjes","Jakarta","6"
"godenbeelden","Krambitan","6"
"diapositieven","Sanur","6"
"etsen (prenten)","Alor Setar","6"
"foto's","Geser (eiland)","6"
"gelatinenegatieven op acetaat","Bitung","6"
"lichtdrukken","Sri Lanka","6"
"collages","Sri Lanka","6"
"beelden","Kerala (deelstaat)","6"
"godenbeelden","Rajasthan (deelstaat)","6"
"gelatineplaatnegatieven","Saudi-Arabië","6"
"daglichtgelatinezilverdrukken","Hong Kong","6"
"platinadrukken","Indonesië","6"
"godenbeelden","Annam","6"
"olieverfschilderingen","Macao","6"
"godenbeelden","Zuidoost-Kalimantan","6"
"gelatineplaatnegatieven","Kalimantan","6"
"negatieven","Kalimantan Barat (provincie)","6"
"beelden","Kalimantan Selatan (provincie)","6"
"houtsnijwerk","Kalimantan Tengah (provincie)","6"
"achterglasschilderingen","Jawa Tengah (provincie)","6"
"diapositieven","Jawa Tengah (provincie)","6"
"kleurenfoto's","Jawa Tengah (provincie)","6"
"afgietsels","Jawa Tengah (provincie)","6"
"afgietsels","Jawa Barat (provincie)","6"
"poppen (figuurvoorstellingen)","Bali","6"
"daglichtgelatinezilverdrukken","Karang Asem (regentschap)","6"
"positieven (beeldmateriaal)","Myanmar","6"
"wrijfprenten","Japan","6"
"gouaches (schilderingen)","Japan","6"
"studies (beeldmateriaal)","Japan","6"
"bustes","Japan","6"
"aquarellen","Tôkyô To","6"
"foto's","Shizuoka","6"
"etsen (prenten)","Sarawak","6"
"albuminedrukken","Sumatera Barat (provincie)","6"
"gelatine zilverdrukken","Sumatera","6"
"collodiumnegatieven","Sulawesi Selatan (provincie)","6"
"gelatinenegatieven op acetaat","Wamena","6"
"voorouderbeelden","Flamingo-baai","6"
"voorouderbeelden","Fordate (eiland)","6"
"foto's","Biak (eiland)","6"
"daglichtgelatinezilverdrukken","Gunungsitoli (stadsgemeente)","6"
"ontwikkelgelatinezilverdrukken","Rinca (eiland)","6"
"beeldengroepen","Asmat (regentschap)","6"
"foto's","Ngadiwono","6"
"gelatine zilverdrukken","Aden","6"
"ontwikkelgelatinezilverdrukken","Sawu (eiland)","6"
"foto's","Mumbai","6"
"pastels","Kabanjahe","6"
"gelatinenegatieven op nitraat","Al Khuraybah","6"
"gelatinenegatieven op nitraat","Belawan","6"
"albuminedrukken","Sintang","6"
"gelatinenegatieven op acetaat","Sarangan","6"
"foto's","Segara Anakan-baai","6"
"gelatineplaatnegatieven","Sentani-meer","6"
